蛇瓜,蛇瓜,100,16.3333333333333,0.163333333333333
雞蛋,蛋,100,160,1.6
蛋白,蛋白,100,34,0.48
蛋糕,蛋糕,100,354.375,3.54375
蛋餅,蛋餅,110,258,2.37272727273
蛋黃,蛋黃,100,145.333333333333,3.17
蛤,蛤蜊,64.2,64.4,1.443652173913
蛤,蛤蠣,50,64,1.46
蜂蜜,蜂蜜,82.7692307692308,208.625,3.01108764873462
蜆,蜆,83.5,162,2.94
棗子,蜜棗,90.5714285714286,230.666666666667,3.04899159663857
哈密瓜,蜜瓜,100,83,0.36
蝦,蝦,91.6666666666667,152.333333333333,1.645
蝦仁,蝦仁,74.5,49.7142857142857,0.883259023354
蝦皮,蝦皮,100,154.333333333333,1.54333333333333
蝦米,蝦米,64,144.6,2.868
蝦醬,蝦醬,100,200,2
螺,螺,100,100,1
蟳,蟳,48,93.5,9.3611111110945
蟹肉,蟹肉,91.6666666666667,62.6666666666667,0.748333333333333
蟹肉,蟹肉棒,NA,52,NA
螺,蠑螺,94,77.3333333333333,0.9795454545455
蠔油,蠔油,83,70.2857142857143,1.126
鮑魚菇,蠔菇,100,26.75,0.316666666666667
西施舌,西施舌,100,63.5,0.72
梨子,西洋梨,158.75,88.1666666666667,3.86320754716975
西洋芹菜,西洋芹,615,43,0.130081300813
西瓜,西瓜,139.846153846154,41.0769230769231,6.34199477574323
西瓜子,西瓜子,90.5,562.833333333333,6.89426356588333
西洋芹菜,西芹,100,15.8333333333333,0.158333333333333
西葫蘆,西葫蘆,95.5,18.5,0.196095890411
花椰菜,西蘭花,97.875,29.3125,0.30157379518075
西谷米,西谷米,50.6,162,3.545652173914
覆盆子,覆盆子,100,63.8,0.638
豆包,豆包,25,55,2.2
豆干,豆干,100.5,78.3333333333333,0.8710725893825
棗子,豆棗,100,335,4.19
豆沙,豆沙,100,244.333333333333,2.44333333333333
豆漿,豆漿,186,65.1111111111111,0.356641123882667
豆瓣菜,豆瓣菜,100,19.3333333333333,0.193333333333333
豆瓣醬,豆瓣醬,83,126.166666666667,1.8
腐皮,豆皮,29.1666666666667,67.6666666666667,3.04777777778
豆腐,豆腐,97.9444444444444,97.15,1.03340289689322
豆腐乳,豆腐乳,49,67.5,1.504901960785
腐皮,豆腐皮,87,257.666666666667,3.309142857142
豆花,豆花,100,59,0.59
綠豆芽,豆芽,100,24.6666666666667,0.246666666666667
綠豆芽,豆芽菜,125,63,0.504
豌豆芽,豆苗,100,35,0.35
豆薯,豆薯,100,50.75,0.5075
豆豉,豆豉,100,165.333333333333,2.47
豆豉,豆鼓,67.5,159.5,2.29142857143
豇豆,豇豆,99.5833333333333,155.25,1.55374061995933
豌豆,豌豆,92.25,217.166666666667,2.3283974358975
豌豆仁,豌豆仁,320,77.5,0.25
豌豆芽,豌豆嬰,320,52.5,0.25
豌豆芽,豌豆芽,100,106.666666666667,1.06666666666667
豌豆芽,豌豆苗,99.3333333333333,31,0.311972789115667
豬大腸,豬大腸,100,297.6,2.976
豬肋排,豬小排,83.75,249.75,2.845714285715
豬小腸,豬小腸,66.5714285714286,76.4285714285714,8.23662337662429
豬後腿肉,豬後腿肉,89.1666666666667,169.142857142857,2.27642857142833
豬心,豬心,79.5,101.75,1.2884670408875
豬排,豬排,67,227.5,3.294413919415
排骨,豬排骨,86,243,2.970555555555
豬油,豬油,74.4117647058823,619.888888888889,8.70399195575647
豬肉,豬肉,95.7037037037037,349.851851851852,3.66863356089222
豬肉塊,豬肉塊,100,175.5,1.755
豬肚,豬肚,77.6666666666667,110.888888888889,1.44502969951
豬肝,豬肝,78.7142857142857,128,4.64404901550071
豬胛心肉,豬肩胛肉,100,209.111111111111,2.09111111111111
豬肺,豬肺,99.4,87.2,0.8771958762886
腰尺,豬胰臟,100,209,2.09
豬腦,豬腦,85.75,110.25,1.279015151515
子排,豬腩排,100,345,3.45
豬腱子肉,豬腱,100,85.5,1.27
豬腳,豬腳,63,158.875,7.659345238095
豬腸,豬腸,75.6666666666667,165,2.37098765432
豬後腿肉,豬腿肉,93,172,1.82980392156857
豬舌,豬舌,72.8888888888889,156.666666666667,2.12469135802444
豬血,豬血,185.125,50.7777777777778,0.339548423666625
豬血糕,豬血糕,56,108.444444444444,2.16072167755833
豬蹄筋,豬蹄筋,100,156,1.56
蹄膀,豬蹄膀,54.6666666666667,169.5,3.33944444444333
豬耳朵,豬頭皮,100,499,4.99
嘴邊肉,豬頰肉,100,94.5,1.4
貝果,貝果,98.5,265,2.7034679089
貢丸,貢丸,52,107,16.9950140056017
紅豆,赤小豆,100,314,3.14
豆腐,軟豆腐,100,64.5,0.645
辣椒,辣椒,105.125,112.529411764706,1.20953561589919
辣椒,辣椒油,100,779.25,7.7925
辣椒,辣椒粉,83,286.4,3.578
辣椒,辣椒醬,87.8571428571429,52,0.641428571428571
辣椒,辣醬,100,90.6666666666667,0.906666666666667
迷迭香,迷迭香,100,231,2.31
義大利麵,通心麵,92.5,328.25,3.5503571428575
酪梨,酪梨,64,61,1.12825396825333
酵母,酵母,100,235,2.35
酵母粉,酵母粉,100,190,3.46
醬瓜,醃瓜,100,16,0.16
醋,醋,100,43.8,0.438
醋栗,醋栗,100,50.2,0.502
醬汁,醬汁,100,51.5,0.515
醬油,醬油,94.6875,55.5882352941176,0.6375
醬油膏,醬油膏,71.6666666666667,72.3333333333333,1.00666666666667
豆腐乳,醬豆腐,100,151,1.51
釋迦,釋迦,188.5,140.125,4.26260073260617
豬里肌,里肌肉,50.5,68.25,16.0275
野莧菜,野莧菜,100,60,0.6
薤,野蒜,100,31.3333333333333,0.313333333333333
芒果,金煌芒果,100,60.5,0.59
南瓜,金瓜,100,26.3333333333333,0.263333333333333
火腿,金華火腿,100,318,3.18
金針花,金針,100,25,0.25
金針菇,金針菇,100,26.5555555555556,0.265555555555556
銀杏,銀杏,67,217.5,2.951470588235
銀耳,銀耳,100,220.333333333333,2.20333333333333
銀魚,銀魚,91.8,102.8,1.139186440678
鍋巴,鍋巴,100,541,5.41
鍋燒意麵,鍋燒意麵,215,439.5,2.98712121212
開心果,開心果,62.5833333333333,329.785714285714,5.60936813186833
陽春麵,陽春麵,NA,331,NA
佛手瓜,隼人瓜,100,22,0.22
雞肉,雞,100,152.666666666667,1.52666666666667
雞塊,雞塊,104,255,2.483333333334
雞心,雞心,71.9230769230769,131.642857142857,7.34573964497
雞排,雞排,78.3333333333333,106.8,1.80761904762
雞油,雞油,54.5,264.75,8.894444444445
雞湯,雞湯,166.666666666667,103.333333333333,0.826666666666667
雞腳,雞爪,54.7777777777778,148.222222222222,5.08111111110667
雞皮,雞皮,91.8,376.3,4.127444444444
雞絲麵,雞絲麵,64.5,284,4.53986111111
雞翅,雞翅,67,147.4,2.28301930141
雞翅,雞翼,100,224.238095238095,2.264
雞肉,雞肉,100,209.25,2.0925
雞肝,雞肝,91.2941176470588,113.055555555556,1.28859477124176
雞胗,雞胗,63.5,73.5714285714286,7.6425
雞胸肉,雞胸肉,91.0357142857143,135.033333333333,3.47055967841679
雞腳,雞腳,100,137.5,2.15
雞腿肉,雞腿,77.125,150.555555555556,1.94574840015125
雞腿肉,雞腿肉,100,192.6,2.07777777777778
雞蛋,雞蛋,91.5238095238095,129.192307692308,1.53998900231857
蛋豆腐,雞蛋豆腐,100,79,0.79
雞蛋麵,雞蛋麵,100,266,3.55
雞里肌肉,雞里肌,65,77.5,1.416666666665
青椒 ,青椒,116.5,26.6666666666667,1.10983906150212
青江菜,青江菜,75.75,19.4,1.415
黃瓜,青瓜,100,12,0.12
花椰菜,青花菜,51.5,30.6666666666667,5.155
蒜,青蒜,94.6666666666667,33.3333333333333,0.352380952381
蔥,青蔥,100,28,0.28
青蘋果,青蘋果,110.833333333333,53.8333333333333,0.485808080808
綠豆,青豆,103.5,108.7,1.0561176470588
辣椒,青辣椒,100,41.8,0.418
蘋果,青龍蘋果,52,61.5,9.015
?菜,韭菜,144.428571428571,33.1428571428571,0.248416091694
韭菜花,韭菜花,100,25,0.24
?菜,韭黃,124.857142857143,29.8571428571429,0.228531468531429
食茱萸,食茱萸,100,76,1.27
飯,飯,53.5,75,1.401754385965
水,飲用水,100,0,0
水餃皮,餃子皮,26.5,75,2.90579710145
餛飩皮,餛飩皮,32,75,2.3431372549
柳橙,香吉士,100,60,0.58
香樁,香椿,94,47.75,0.514605263158
麻油,香油,66,590.2,8.962
香瓜,香瓜,270.166666666667,89.375,0.314622529506167
人參果,香瓜茄,100,20.5,0.205
香腸,香腸,87.1111111111111,275.090909090909,10.3832201646089
香茅,香茅,100,70.3333333333333,0.703333333333333
香菇,香菇,88.45,83.15,1.5998098963626
香菜,香菜,121.142857142857,115.571428571429,1.09462021679257
香蒜粉,香蒜粉,100,199,3.62
香蕉,香蕉,121.823529411765,126,2.47866726495035
香醋,香醋,100,41.5,0.415
馬鈴薯,馬鈴薯,105.34375,88.4571428571429,0.809199298588031
馬鈴薯,馬鈴薯丁,100,340.5,3.405
馬頭魚,馬頭,100,121.5,1.215
豬母菜,馬齒莧,100,20.1666666666667,0.201666666666667
高梁,高梁,100,368,3.68
高梁,高梁酒,100,348,3.54
高湯,高湯,228,119.5,1.018820224719
高筋麵粉,高筋麵粉,100,264.666666666667,3.615
米,高纖米,100,326.5,3.63
高麗菜,高麗菜,158.25,32,0.22256006006
髮菜,髮菜,100,181.25,2.41
魚丸,魚丸,63.5,86.5555555555556,9.88722222222233
魚肉,魚塊,100,251,2.51
魚子醬,魚子醬,100,235,2.35
魚板,魚板,107.5,85,0.9115217391305
魚肉,魚條,100,211.5,2.115
蕺菜,魚腥草,100,32.6666666666667,0.326666666666667
吉利丁,魚膠粉,100,341,3.41
魚酥,魚酥,100,580,5.8
魚露,魚露,100,48,0.48
魚餃,魚餃,58.25,153.166666666667,27.7525
魷魚,魷魚,109.4,187.4,1.8233061224489
魷魚絲,魷魚絲,76.3333333333333,234,3.14287356322
鮑魚,鮑魚,99.6666666666667,173.25,1.75441622626758
鮪魚,鮪魚,50,76.5,1.579166666665
鮭魚,鮭魚,114.666666666667,139,1.42361111111167
牛奶,鮮奶,100,112.5,0.65
奶油,鮮奶油,32,82.3333333333333,2.858666666666
鯉魚,鯉魚,88,115,1.35269158559571
鯊魚,鯊魚,92.6666666666667,137,1.51404761904833
烏魚,鯔魚,100,124.5,1.245
鯖魚,鯖魚,87.448275862069,331.235294117647,18.5870428422152
鯛魚,鯛,86,106,1.288307692308
鯛魚,鯛魚,100,120,1.2
鯧魚,鯧魚,100,140,1.4
鯷魚,鯷魚,100,174.666666666667,1.74666666666667
鯽魚,鯽魚,86.6,94.8,1.17453164557
鰱魚,鰱魚,84,90.8,1.149612670186
鰻魚,鰻魚,138.333333333333,162,1.83111111111167
鱈魚,鱈魚,83.4705882352941,117.764705882353,10.3924561403509
酪梨,鱷梨,100,166,1.66
鱸魚,鱸魚,86.8,99,1.185353901996
鳳梨,鳳梨,151.857142857143,106,0.396969685106143
鳳梨汁,鳳梨汁,100,51.5,0.43
螺,鳳螺,96,73.3333333333333,0.9547826086955
鴨肉,鴨,93.6,240,2.625882352942
鴨心,鴨心,100,143,1.43
鴨腳,鴨掌,89.75,150,1.76059322034
鴨翅膀,鴨翅,91.75,146,1.6397761194025
鴨肉,鴨肉,80.3076923076923,188.461538461538,2.31076923076846
鴨肝,鴨肝,93.3,122.6,1.388424242424
鴨胗,鴨肫,93.7777777777778,102.666666666667,1.11976386253422
鴨腸,鴨腸,100,129,1.29
鴨舌頭,鴨舌,90.25,245,2.841598360655
鴨蛋,鴨蛋,87.8333333333333,162.666666666667,1.87149425287333
鴨血,鴨血,105.909090909091,64.4166666666667,0.643112947658364
鴨舌頭,鴨賞,47.6666666666667,138.666666666667,3.16615384615333
鴿肉,鴿,80.6666666666667,201,2.93523809523667
鵝肉,鵝肉,76.375,183.875,2.3110784313725
鵝肝,鵝肝,282.6,364.4,1.297058242844
鵝肝醬,鵝肝醬,100,462,4.62
鵝腸,鵝腸,100,272.5,1.29
鵝肉,鵝腿肉,100,189.5,2.92
鵝蛋,鵝蛋,97.4,187.6,1.934574712644
鵪鶉蛋,鵪鶉蛋,81.6666666666667,115.785714285714,1.61473675330417
鷹嘴豆,鷹嘴豆,100,221.428571428571,2.21428571428571
鹹菜,鹹菜,272,36,0.16009009009
鹹鴨蛋,鹹蛋,54.3333333333333,75.3333333333333,1.43126614987333
鹹鴨蛋,鹹鴨蛋,89.6,167.166666666667,1.831151515152
鹽,鹽,100,0,0
麥芽糖,麥芽糖,81,263.5,3.2683333333325
麥茶,麥茶,4050,47,0.095
麵,麵,84.5,237,2.33471014493
麵包,麵包,100,343.5,3.435
麵包粉,麵包粉,100,223,3.72
麵,麵條,79.2857142857143,217.625,2.85523809523786
麵線,麵線,78.1666666666667,223.571428571429,3.12393678161
麻油,麻油,52.5,324,8.91
麻竹筍,麻竹筍,100,22.3333333333333,0.23
黃瓜,黃瓜,74.6666666666667,11.2857142857143,0.168364389233833
秋葵,黃秋葵,100,32.5,0.325
大白菜,黃芽白,100,30.5,0.305
黃豆,黃豆,92.7272727272727,299.909090909091,3.19909090909091
黃豆粉,黃豆粉,100,417,4.17
黃豆芽,黃豆芽,100,43.25,0.4325
黃魚,黃魚,97,94.4,0.9722352941176
棗子,黑棗,77.375,149.454545454545,12.15456632653
黑糖,黑糖,71.6666666666667,248.666666666667,3.56333333333333
黑糯米,黑糯米,100,334.666666666667,3.575
胡椒粉,黑胡椒,100,309.5,3.095
胡椒粉,黑胡椒粉,57.5,156.333333333333,3.775
芝麻,黑芝麻,100,538,5.38
芝麻,黑芝麻粉,100,321.5,5.96
黑豆,黑豆,100,313.25,3.1325
烏醋,黑醋,100,91,0.91
醋栗,黑醋栗,100,64,0.64
龍蝦,龍蝦,74.6,86.2,1.267096555618
蘆筍,龍鬚菜,104.333333333333,38,0.349321533923333
土魠魚,?魚,100,135,1.35,
丁香,丁香,100,359,3.59,
芋頭,山芋,100,124,1.24,
八角,大茴香,100,195,1.95,
小茴香,小茴香,100,24,0.24,
小魚乾,小魚乾,10,55,5.5,
薤,小蒜,100,30,0.3,
辣椒,小辣椒,100,197,1.97,
蝦米,小蝦米,20,55,2.75,
山蘇菜,山蘇,,28,,1碟
水,水,100,0,0.0,
節瓜,毛瓜,100,12,0.12,
豆瓣菜,水田芥,100,17,0.17,
茄茉菜,牛皮菜,100,14,0.14,
牛肉絲,牛肉絲,100,300,3.0,
豆瓣菜,水芥,100,39,0.39,
牛胸肉,牛胸肉,100,326,3.26,
田雞,牛蛙,100,81,0.81,
蘆筍,石刁柏,100,19,0.19,
越瓜,生瓜,100,18,0.18,
冬瓜,白瓜,100,10,0.1,
醬瓜,瓜仔肉,111,53,0.477477477477,
玉米粉,玉米澱粉,100,345,3.45,
甘草,甘草,100,203,2.03,
水煮蛋,白煮蛋,68,86,1.26470588235,
白鳳菜,白鳳菜,100,27,0.27,
香蕉,甘蕉,100,91,0.91,
薑,生薑,100,20,0.2,
紫蘇,白蘇,100,51,0.51,
甘露子,甘露子,100,37,0.37,
酒,白蘭地酒,100,226,2.26,
酒釀,江米酒,100,91,0.91,
板豆腐,老豆腐,100,15,0.15,
豆蔻,肉豆蔻,100,465,4.65,
老抽,老抽,100,63,0.63,
百香果汁,百香果汁,360,43,0.119444444444,
西洋芹菜,西洋芹菜,100,17,0.17,
肉桂,肉桂,100,199,1.99,
竹笙,竹笙,100,155,1.55,
綠豆芽,如意菜,100,39,0.39,
醋,米醋,100,31,0.31,
肉羹,肉羹,92,55,0.597826086957,
甘露子,地蠶,100,37,0.37,
加州李,加州紅李,,,,1粒
加州李,加州黑李,,,,1粒
李子,紅肉李,,,,1粒
豆腐乳,豆乳,100,30,0.3,
秀珍菇,秀珍菇,100,31,0.31,
菠菜,赤根菜,100,24,0.24,
豆干,豆乾,100,140,1.4,
紫蘇,赤蘇,100,51,0.51,
油,油,100,899,8.99,
海帶,昆布,100,77,0.77,
芥末,芥茉,100,476,4.76,
梅子,青梅,100,33,0.33,
咖啡,咖啡粉,100,218,2.18,
棗子,金棗,100,50,0.5,
小白菜,青菜,100,10,0.1,
泡菜,泡菜,100,15,0.15,
油菜,油菜心,100,11,0.11,
花椒,花椒粉,100,373,3.73,
花椰菜,花椰菜,100,23,0.23,
豬母菜,長壽菜,100,27,0.27,
螃蟹,青蟹,100,80,0.8,
刺鯧,刺鯧,100,140,1.4,
黃瓜,胡瓜,100,17,0.17,
苦瓜,珍珠苦瓜,,碟,,1
米,香米,100,335,3.35,
枸杞,枸杞,100,346,3.46,
柳松菇,柱狀田頭菇,100,279,2.79,
花豆,紅花豆,,81.2,,1碟
哈密瓜,洋香瓜,350,115,0.328571428571,
核桃,胡桃,100,627,6.27,
芭樂,珍珠芭樂,135,61,0.451851851852,
胡椒粉,胡椒,100,357,3.57,
甜椒,紅椒,100,197,1.97,
香樁,香椿芽,100,47,0.47,
紅鳳菜,紅鳳菜,100,25,0.25,
香菇,香蕈,100,19,0.19,
番薯,紅薯,100,99,0.99,
炸醬,炸醬,18,31,1.72222222222,
南瓜,倭瓜,100,22,0.22,
肉桂,桂皮,100,199,1.99,
茯苓,茯苓,100,323,3.23,
海苔,海苔,100,177,1.77,
筊白筍,茭粑,100,23,0.23,
茵蔯蒿,茵陳,100,56,0.56,
烏梅,烏梅,100,219,2.19,
烏梅汁,烏梅汁,100,133,1.33,
高湯,柴魚高湯,241,130,0.539419087137,
海帶,海帶絲,100,77,0.77,
馬鈴薯,馬鈴薯泥,45,37,0.822222222222,
海參,海蔘,100,55,0.55,
土魠魚,馬鮫魚,100,121,1.21,
鰻魚,烤鰻魚,70,210,3.0,
魚肉,魚,1,29,29.0,
水,清水,100,0,0.0,
高麗菜,捲心菜,100,22,0.22,
苦瓜,涼瓜,100,19,0.19,
陳皮,陳皮,100,278,2.78,
甜豆,甜豆,100,17,0.17,
鹿角萵苣,鹿角萵苣,,18,,1份
香菇,乾香菇,100,211,2.11,
魚翅,魚翅,8,73,9.125,
大頭菜,球莖甘藍,100,23,0.23,
雪裡紅,雪菜,100,60,0.6,
魚湯,魚湯,450,544,1.20888888889,
雪裡紅,雪裡紅,100,20,0.2,
辣椒,乾辣椒,100,197,1.97,
豆薯,涼薯,100,55,0.55,
魚鬆,魚鬆,25,75,3.0,
黑豆,黑大豆,100,381,3.81,
黑木耳,黑木耳,100,205,2.05,
南瓜,番瓜,100,22,0.22,
醋栗,黑加侖,100,63,0.63,
酥油,酥油,100,860,8.6,
棗子,棗泥,100,367,3.67,
牛腱,滷牛腱,34,48,1.41176470588,
蒜,蒜末,100,36,0.36,
瓠瓜,蒲瓜,100,18,0.18,
蒜,蒜泥,100,36,0.36,
滷味,滷味,395,620,1.56962025316,
鳳梨,甘蔗鳳梨,,74.1,,1盤
釋迦,鳳梨釋迦,,132.6,,1盤
芥菜,蓋菜,100,9,0.09,
酸菜,酸菜,100,5,0.05,
薑,嫩薑,100,21,0.21,
豬皮,豬皮,100,363,3.63,
豬尾巴,豬尾巴,100,260,2.6,
蔥,蔥花,100,21,0.21,
魴魚,魴魚,100,135,1.35,
蔥,蔥絲,100,21,0.21,
豬肉,豬瘦肉,100,395,3.95,
番茄,大蕃茄,,23,,1個
番茄,牛番茄,,17,,1個
蕎麥麵,蕎麥麵,100,329,3.29,
螃蟹,螃蟹,215,65,0.302325581395,
甜椒,燈籠椒,100,16,0.16,
薑,薑末,100,19,0.19,
飯,糙米飯,80,283,3.5375,
泡菜,韓國泡菜,77,120,1.55844155844,
蕺菜,蕺菜,100,13,0.13,
薑,薑絲,100,19,0.19,
鮑魚,雜色鮑,100,84,0.84,
雞肉鬆,雞肉鬆,100,448,4.48,
甘露子,蟲草,100,292,2.92,
雞精,雞精,100,34,0.34,
酒釀,醪糟,100,100,1.0,
羅漢果,羅漢果,100,169,1.69,
小蘇打粉,蘇打粉,100,210,2.1,
糯米,糯米,100,348,3.48,
鱉,鱉,100,118,1.18,
鱔魚,鱔魚,100,89,0.89,
丁骨牛排,丁骨,100,213,2.13,
沙拉醬,千島沙拉醬,,60,,1匙
叉燒肉,叉燒,,600,,1碗
土司,土司,25,70,2.8,1片（小）
大心芥菜,大心菜,100,25,0.25,
排骨,小排骨,,75,,3塊
豬小腸,小腸,75,95,1.26666666667,
日本南瓜,日本南瓜,100,35,0.35,
羊肉,火鍋羊肉片,1,74,74.0,2片
牛肋排,牛肋排,8,480,60.0,1塊
牛筋,牛筋,100,157,1.57,
玉米,玉米棒,,100,,1串
莧菜,白莧菜,100,25,0.25,
番薯,地瓜,,140,,1個
甘藷葉,地瓜葉,100,25,0.25,
豬血,米血,35,70,2.0,
羊胸肉,羊胸肉,100,215,2.15,
刺鯧,肉魚,4,114,28.5,1尾
刺鯧,肉鯽,35,75,2.14285714286,
肋眼牛排,肋眼,100,267,2.67,
肝連肉,肝連肉,100,253,2.53,
油豆腐,豆腐卜,400,320,0.8,
咖哩,咖哩塊,,78,,0.25塊
豬後腿肉,後腿肉,100,235,2.35,
柑桔,柑,,76,,1個
辣椒,紅辣椒粉,,10,,1湯匙
西葫蘆,美國南瓜,100,73,0.73,
豬胛心肉,胛心肉,100,216,2.16,
茄茉菜,茄茉菜,100,25,0.25,
土魠魚,馬加魚,4,236,59.0,1片
牛五花肉,培根牛,100,401,4.01,
包心芥菜,捲心芥菜,100,25,0.25,
梨子,梨子,,60,,1個
麻竹筍,甜竹,100,339,3.39,
酒,紹興酒,100,91,0.91,
牡蠣,蚵,2,57,28.5,9粒
魚肉,魚肉,1,55,55.0,
麻糬,麻糬,,120,,1個
雲吞,雲吞,,387,,1碗
A菜,萵仔菜,100,25,0.25,
漢堡,漢堡,,248,,1個
蒸煮麵,蒸煮麵,65,245,3.76923076923,1包
綠竹筍,綠竹筍,100,25,0.25,
辣椒,辣油,15,135,9.0,1大匙
酸梅湯,酸梅湯,,190,,1罐
雞腳,鳳爪,,24,,1隻
豬肉,瘦肉,1,55,55.0,
豬耳朵,豬耳朵,100,190,1.9,
豬肋排,豬肋排,96,568,5.91666666667,
豬里肌,豬里肌肉,30,73,2.43333333333,
鮪魚,鮪魚罐頭,40,73,1.825,
雞屁股,雞屁股,,45,,1個
雞柳,雞柳,80,83,1.0375,
雞翅,雞翅膀,,422,,1隻
雞胸肉,雞胸,,276,,1件
蘆筍花,蘆筍花,100,25,0.25,
A菜,A菜,100,40,0.4,
XO醬,XO醬,100,600,6.0,1份
牛肉火腿,牛肉火腿,100,96,0.96,
豬肉條,豬肉條,100,337,3.37,
意麵,意麵,100,288,2.88,
玉米粒,玉米粒罐頭,100,97,0.97,
鯛魚,鯛魚片,35,57,1.62857142857,
牡蠣,蚵仔,65,50,0.769230769231,8個
牛肉片,牛肉片,,85,,35克
豬里肌,豬梅肉,,153,,45克
豬五花肉,豬五花,,196,,50克
甜菜,甜菜,90,75,0.833333333333,
豬小肚,小肚,100,225,2.25,
黃魚,大黃魚,66,96,1.45454545455,
全雞,土雞,58,124,2.13793103448,
鴨胸,鴨胸肉,100,90,0.9,
蛋豆腐,蛋豆腐,136,80,0.588235294118,1又4/5湯匙
牛腸,牛腸,31,80,2.58064516129,
豬里肌,豬小里肌,66,80,1.21212121212,
豬絞肉,豬絞肉,30,80,2.66666666667,
羊里肌肉,羊里肌肉,34,80,2.35294117647,
馬頭魚,馬頭魚,78,80,1.02564102564,
香魚,香魚,46,80,1.73913043478,
旗魚,旗魚,63,80,1.26984126984,
比目魚,扁魚,78,80,1.02564102564,
土魠魚,土魠魚,45,80,1.77777777778,
黃鰭鯛,赤翅,76,80,1.05263157895,
海瓜子,海瓜子,163,80,0.490797546012,
九孔,九孔,71,80,1.12676056338,
蝦米,乾蝦米,27,80,2.96296296296,
蝦蛄,蝦蛄,85,80,0.941176470588,
透抽,透抽,73,80,1.09589041096,
芋粿,芋粿,34,80,2.35294117647,
法國麵包,法國麵包,27,80,2.96296296296,
紅龜粿,紅龜粿,32,80,2.5,
乳瑪琳,乳瑪琳,11,80,7.27272727273,
酒,清酒,71,80,1.12676056338,
酒,蘭姆酒,31,80,2.58064516129,
酒,梅酒,58,80,1.37931034483,
酒釀,甜酒,77,80,1.03896103896,
起司,起司片,27,80,2.96296296296,
蝦,蝦子,110,55,0.5,
茼蒿,茼蒿菜,381,80,0.209973753281,
薑,薑汁,1143,80,0.0699912510936,
青江菜,湯匙菜,500,80,0.16,
玉米,甜玉米,79,80,1.01265822785,
花椰菜,青花椰菜,186,80,0.430107526882,
空心菜,甕菜,400,80,0.2,
橘子,金柑,131,80,0.610687022901,
豆渣,豆渣,100,77,0.77,
魚柳,魚柳,100,232,2.32,
魚蛋,魚蛋,100,76,0.76,
棗子,椰棗,100,282,2.82,
檸檬皮,檸檬皮,100,47,0.47,
酸豆,羅望子,100,239,2.39,
柑桔,柑桔,100,51,0.51,
金桔,金桔,100,58,0.58,
豬肉,鹹豬肉,100,748,7.48,
大白菜,紹菜,100,12,0.12,
芝麻菜,芝麻菜,100,25,0.25,
小番茄,黃番茄,100,15,0.15,
蒜苗,蒜薹,100,66,0.66,
美生菜,西生菜,100,12,0.12,
包心芥菜,包心芥菜,100,19,0.19,
月桂葉,月桂葉,100,313,3.13,
肉桂,肉桂粉,100,247,2.47,
番紅花,藏紅花,100,310,3.1,
辣根,辣根,100,48,0.48,
黃芥末醬,黃芥末,100,67,0.67,
水果糖,蘋果醋,100,21,0.21,
鹽,岩鹽,100,0,0.0,
鹽,海鹽,100,0,0.0,
芥末,芥末醬,100,84,0.84,
果膠,果膠,100,11,0.11,
楓糖,楓糖漿,100,261,2.61,
砂糖,砂糖,100,387,3.87,
糖蜜,糖蜜,100,290,2.9,
蘿美萵苣,蘿美萵苣,100,20,0.2,
蘿蔔葉,蘿蔔葉,100,49,0.49,
香草精,香草精,100,47,0.47,
綠橄欖,綠橄欖,100,145,1.45,
番紅花,番紅花,100,310,3.1,
鼠尾草,鼠尾草,100,37,0.37,
苜宿芽,苜宿芽,100,18,0.18,
粉漿,粉漿,,180,,1張
起酥片,起酥片,100,401,4.01,
塔皮,塔皮,,150,,1個
餅皮,餅皮,,35,,1張
櫻桃派,櫻桃派,100,260,2.6,1片
可麗餅,可麗餅,,380,,1份
章魚燒,章魚燒,,360,,6顆
梅子汁,梅子汁,250,138,0.552,
金桔汁,金桔汁,100,55,0.55,
番茄汁,番茄汁,300,120,0.4,
蘆薈汁,蘆薈汁,100,25,0.25,
茶葉,茶葉,,0,,
花果茶,花果茶,8,5,0.625,
柚子茶,柚子茶,100,250,2.5,
普洱茶,普洱茶,100,4,0.04,1杯
梅醋,梅醋,100,135,1.35,
素蠔油,素蠔油,10,15,1.5,
冰塊,冰塊,,0,,
太白粉,太白粉,10,32,3.2,
塔塔粉,塔塔粉,100,178,1.78,
麥粉,麥粉,100,401,4.01,
木瓜粉,木瓜粉,100,328,3.28,
魚粉,魚粉,100,228,2.28,
七味粉,七味粉,,60,,1大匙
十三香,十三香,100,348,3.48,
抹茶粉,抹茶粉,8,31,3.875,
梅子粉,梅子粉,100,151,1.51,
蕃茄糊,蕃茄糊,100,88,0.88,
海山醬,海山醬,10,9,0.9,
黃芥末醬,黃芥末醬,100,67,0.67,
照燒醬,照燒醬,,15,,1匙
酸黃瓜,酸黃瓜,100,11,0.11,
梅醬,梅醬,100,97,0.97,
沙嗲醬,沙嗲醬,100,340,3.4,
塔塔醬,塔塔醬,,115,,1匙
魚香醬,魚香醬,100,232,2.32,
素高湯,素高湯,100,34,0.34,
鮮雞晶,鮮雞晶,4,10,2.5,
米霖,米霖,100,218,2.18,
味醂,味醂,15,33,2.2,
黃耆,黃耆,100,330,3.3,
沙姜,沙姜,100,195,1.95,
黨參,黨參,100,0,0.0,
巴西里,巴西里,100,0,0.0,
草果,草果,100,56,0.56,
酸豆,酸豆,100,40,0.4,
